0.422498,0.391522,0.470426
0.414734,0.385894,0.485186
0.4163,0.377441,0.502078
0.424783,0.409985,0.404322
0.410999,0.422837,0.44537
0.411908,0.421635,0.450115
0.402149,0.42273,0.4785
0.412341,0.412789,0.508152
0.426474,0.415851,0.540852
0.411013,0.406646,0.55729
0.414124,0.43624,0.402643
0.408694,0.440067,0.427918
0.420955,0.437146,0.468249
0.409889,0.437299,0.491669
0.42603,0.42583,0.50894
0.419229,0.433568,0.548745
0.425773,0.435614,0.559779
0.418976,0.462648,0.389667
0.423365,0.452869,0.418419
0.415461,0.47042,0.442962
0.403047,0.464136,0.462804
0.406947,0.457883,0.486526
0.419891,0.462812,0.509953
0.406153,0.453981,0.530881
0.420748,0.457502,0.570196
0.413163,0.468816,0.591764
0.416022,0.481943,0.377095
0.41818,0.476032,0.42275
0.406479,0.489309,0.449366
0.423108,0.483873,0.468873
0.411922,0.498659,0.484626
0.403957,0.490324,0.516449
0.419462,0.478162,0.53567
0.412796,0.488711,0.562263
0.411313,0.499145,0.584945
0.405792,0.504592,0.391635
0.410506,0.523036,0.403943
0.414863,0.520791,0.435274
0.4099,0.506834,0.47268
0.401671,0.52214,0.47844
0.416315,0.500525,0.501707
0.425504,0.511132,0.548167
0.41235,0.513575,0.563663
0.423189,0.517054,0.59027
0.424797,0.534659,0.42142
0.406889,0.549915,0.449219
0.409472,0.5466,0.464454
0.404714,0.54849,0.496205
0.415276,0.546911,0.511139
0.413401,0.54885,0.545926
0.418322,0.529056,0.559468
0.426065,0.562481,0.406085
0.410314,0.563554,0.427357
0.408197,0.551782,0.458069
0.416277,0.574106,0.492432
0.416617,0.574128,0.516847
0.404706,0.559099,0.537755
0.402002,0.563519,0.551427
0.419969,0.594953,0.462996
0.42015,0.587106,0.476141
0.420739,0.590683,0.502881
0.442348,0.361634,0.400669
0.448977,0.366786,0.445938
0.440178,0.35787,0.463991
0.438986,0.363381,0.487889
0.434404,0.37268,0.501129
0.439714,0.357888,0.545586
0.434512,0.369486,0.573425
0.438683,0.389398,0.382996
0.439701,0.398876,0.423354
0.441005,0.387379,0.431541
0.443712,0.378706,0.464045
0.441834,0.383391,0.478306
0.443651,0.382289,0.50612
0.44263,0.389675,0.529947
0.448432,0.379167,0.565925
0.437557,0.391206,0.597208
0.428565,0.418731,0.351463
0.449273,0.40266,0.389788
0.446458,0.416327,0.411152
0.428981,0.402862,0.439096
0.430825,0.417837,0.462529
0.42969,0.418833,0.474541
0.437926,0.409637,0.518712
0.443599,0.418122,0.539646
0.444561,0.418016,0.557718
0.428348,0.409004,0.597995
0.447836,0.401964,0.604967
0.429421,0.432219,0.369928
