0.75,0.625,0.65 431.057
0.75,0.625,0.675 448.253
0.75,0.625,0.7 470.835
0.75,0.625,0.725 448.373
0.75,0.625,0.75 444.785
0.75,0.625,0.775 399.766
0.75,0.625,0.8 400.796
0.75,0.625,0.825 442.066
0.75,0.625,0.85 427.784
0.75,0.625,0.875 316.524
0.75,0.625,0.9 110.296
0.75,0.625,0.925 2.00366
0.75,0.65,0.55 2.91426
0.75,0.65,0.575 39.1455
0.75,0.65,0.6 206.691
0.75,0.65,0.625 299.338
0.75,0.65,0.65 368.485
0.75,0.65,0.675 407.403
0.75,0.65,0.7 423.925
0.75,0.65,0.725 429.621
0.75,0.65,0.75 435.145
0.75,0.65,0.775 407.78
0.75,0.65,0.8 380.667
0.75,0.65,0.825 373.09
0.75,0.65,0.85 276.489
0.75,0.65,0.875 125.341
0.75,0.65,0.9 15.9286
0.75,0.65,0.925 0.228374
0.75,0.675,0.575 2.13178
0.75,0.675,0.6 24.9798
0.75,0.675,0.625 45.3017
0.75,0.675,0.65 198.912
0.75,0.675,0.675 294.626
0.75,0.675,0.7 300.88
0.75,0.675,0.725 359.13
0.75,0.675,0.75 352.888
0.75,0.675,0.775 311.481
0.75,0.675,0.8 269.597
0.75,0.675,0.825 142.778
0.75,0.675,0.85 37.13
0.75,0.675,0.875 11.5714
0.75,0.675,0.9 0.168108
0.75,0.7,0.625 1.78474
0.75,0.7,0.65 22.757
0.75,0.7,0.675 39.984
0.75,0.7,0.7 50.8067
0.75,0.7,0.725 130.772
0.75,0.7,0.75 100.051
0.75,0.7,0.775 39.8012
0.75,0.7,0.8 38.1501
0.75,0.7,0.825 17.138
0.75,0.7,0.85 0.342492
0.75,0.725,0.7 1.60928
0.75,0.725,0.725 17.5718
0.75,0.725,0.75 10.8195
0.75,0.725,0.775 0.158455
0.775,0.25,0.7 0.0160374
0.775,0.25,0.725 0.150474
0.775,0.25,0.75 0.0823499
0.775,0.25,0.775 0.000840229
0.775,0.275,0.625 0.00140912
0.775,0.275,0.65 0.0168395
0.775,0.275,0.675 0.0537347
0.775,0.275,0.7 3.19368
0.775,0.275,0.725 29.5491
0.775,0.275,0.75 16.3195
0.775,0.275,0.775 0.316334
0.775,0.275,0.8 0.509009
0.775,0.275,0.825 0.368758
0.775,0.275,0.85 0.0102827
0.775,0.3,0.575 0.000729188
0.775,0.3,0.6 0.0173822
0.775,0.3,0.625 3.5895
0.775,0.3,0.65 47.0942
0.775,0.3,0.675 79.886
0.775,0.3,0.7 92.6614
0.775,0.3,0.725 158.369
0.775,0.3,0.75 137.738
0.775,0.3,0.775 85.1885
0.775,0.3,0.8 102.473
0.775,0.3,0.825 55.5284
0.775,0.3,0.85 1.65105
0.775,0.3,0.875 0.0890936
0.775,0.3,0.9 0.00270806
0.775,0.325,0.55 0.0383011
0.775,0.325,0.575 4.24804
0.775,0.325,0.6 51.2858
0.775,0.325,0.625 94.343
0.775,0.325,0.65 252.766
0.775,0.325,0.675 357.034
0.775,0.325,0.7 382.557
0.775,0.325,0.725 365.316
0.775,0.325,0.75 367.969
0.775,0.325,0.775 351.426
0.775,0.325,0.8 356.29
0.775,0.325,0.825 206.774
0.775,0.325,0.85 83.1321
0.775,0.325,0.875 42.0827
0.775,0.325,0.9 1.46184
0.775,0.325,0.925 0.000826966
0.775,0.35,0.55 6.27241
0.775,0.35,0.575 78.8705
0.775,0.35,0.6 269.826
0.775,0.35,0.625 357.743
0.775,0.35,0.65 399.797
0.775,0.35,0.675 404.342
0.775,0.35,0.7 385.21
0.775,0.35,0.725 359.746
0.775,0.35,0.75 386.891
0.775,0.35,0.775 411.884
0.775,0.35,0.8 423.144
0.775,0.35,0.825 370.925
0.775,0.35,0.85 319.508
0.775,0.35,0.875 206.173
0.775,0.35,0.9 31.1289
0.775,0.35,0.925 0.106963
0.775,0.375,0.525 0.0195861
0.775,0.375,0.55 21.4111
0.775,0.375,0.575 221.375
0.775,0.375,0.6 356.809
0.775,0.375,0.625 394.234
0.775,0.375,0.65 400.479
0.775,0.375,0.675 409.2
0.775,0.375,0.7 376.606
0.775,0.375,0.725 414.77
0.775,0.375,0.75 441.637
0.775,0.375,0.775 407.789
0.775,0.375,0.8 412.894
0.775,0.375,0.825 391.95
0.775,0.375,0.85 416.386
0.775,0.375,0.875 341.484
0.775,0.375,0.9 89.9236
0.775,0.375,0.925 0.619743
0.775,0.375,0.95 9.85318e-05
0.775,0.4,0.525 4.04771
0.775,0.4,0.55 91.0567
0.775,0.4,0.575 321.539
0.775,0.4,0.6 425.035
0.775,0.4,0.625 419.134
0.775,0.4,0.65 407.243
0.775,0.4,0.675 437.239
0.775,0.4,0.7 415.388
0.775,0.4,0.725 428.324
0.775,0.4,0.75 422.031
0.775,0.4,0.775 390.392
0.775,0.4,0.8 404.707
0.775,0.4,0.825 407.873
0.775,0.4,0.85 432.114
0.775,0.4,0.875 399.822
0.775,0.4,0.9 195.493
0.775,0.4,0.925 32.3437
0.775,0.4,0.95 0.718379
0.775,0.425,0.525 17.0781
0.775,0.425,0.55 234.911
0.775,0.425,0.575 428.237
0.775,0.425,0.6 395.889
0.775,0.425,0.625 389.802
0.775,0.425,0.65 423.117
0.775,0.425,0.675 433.232
0.775,0.425,0.7 399.988
0.775,0.425,0.725 406.219
0.775,0.425,0.75 423.787
0.775,0.425,0.775 420.705
0.775,0.425,0.8 401.089
0.775,0.425,0.825 393.892
0.775,0.425,0.85 411.926
0.775,0.425,0.875 404.482
0.775,0.425,0.9 372.617
0.775,0.425,0.925 154.647
0.775,0.425,0.95 3.37418
0.775,0.45,0.5 0.00172566
0.775,0.45,0.525 32.7015
0.775,0.45,0.55 284.573
0.775,0.45,0.575 396.987
0.775,0.45,0.6 383.199
0.775,0.45,0.625 400.69
0.775,0.45,0.65 378.621
0.775,0.45,0.675 399.094
0.775,0.45,0.7 404.182
0.775,0.45,0.725 430.727
0.775,0.45,0.75 427.204
0.775,0.45,0.775 420.3
0.775,0.45,0.8 415.999
0.775,0.45,0.825 400.281
0.775,0.45,0.85 432.498
0.775,0.45,0.875 423.517
0.775,0.45,0.9 408.193
0.775,0.45,0.925 156.739
0.775,0.45,0.95 2.59114
0.775,0.45,0.975 0.0019157
0.775,0.475,0.5 2.06615
0.775,0.475,0.525 50.6739
0.775,0.475,0.55 279.117
0.775,0.475,0.575 384.68
0.775,0.475,0.6 414.813
0.775,0.475,0.625 414.798
0.775,0.475,0.65 400.097
0.775,0.475,0.675 444.222
0.775,0.475,0.7 414.584
0.775,0.475,0.725 418.62
0.775,0.475,0.75 401.152
0.775,0.475,0.775 405.203
0.775,0.475,0.8 417.654
0.775,0.475,0.825 432.543
0.775,0.475,0.85 453.773
0.775,0.475,0.875 443.086
0.775,0.475,0.9 378.086
0.775,0.475,0.925 136.298
0.775,0.475,0.95 23.4462
0.775,0.475,0.975 0.665072
0.775,0.5,0.5 6.07076
0.775,0.5,0.525 93.5156
0.775,0.5,0.55 292.213
0.775,0.5,0.575 364.893
0.775,0.5,0.6 434.834
0.775,0.5,0.625 395.529
0.775,0.5,0.65 382.036
0.775,0.5,0.675 430.759
0.775,0.5,0.7 411.505
0.775,0.5,0.725 400.254
0.775,0.5,0.75 403.863
0.775,0.5,0.775 414.319
0.775,0.5,0.8 424.655
0.775,0.5,0.825 410.873
0.775,0.5,0.85 420.453
0.775,0.5,0.875 419.742
0.775,0.5,0.9 370.402
0.775,0.5,0.925 202.503
0.775,0.5,0.95 57.0021
0.775,0.5,0.975 1.63736
0.775,0.525,0.5 1.10931
0.775,0.525,0.525 32.6085
0.775,0.525,0.55 252.829
0.775,0.525,0.575 419.77
0.775,0.525,0.6 426.434
0.775,0.525,0.625 380.748
0.775,0.525,0.65 403.472
0.775,0.525,0.675 405.167
0.775,0.525,0.7 426.266
0.775,0.525,0.725 396.666
0.775,0.525,0.75 378.547
0.775,0.525,0.775 414.301
0.775,0.525,0.8 450.894
0.775,0.525,0.825 427.405
0.775,0.525,0.85 412.211
0.775,0.525,0.875 420.175
0.775,0.525,0.9 415.6
0.775,0.525,0.925 171.925
0.775,0.525,0.95 11.0243
0.775,0.525,0.975 0.247472
0.775,0.55,0.525 21.7624
0.775,0.55,0.55 229.819
0.775,0.55,0.575 412.222
0.775,0.55,0.6 449.805
0.775,0.55,0.625 435.07
0.775,0.55,0.65 447.95
0.775,0.55,0.675 394.374
0.775,0.55,0.7 408.286
0.775,0.55,0.725 412.368
0.775,0.55,0.75 426.41
0.775,0.55,0.775 380.796
0.775,0.55,0.8 383.873
0.775,0.55,0.825 414.055
0.775,0.55,0.85 426.142
0.775,0.55,0.875 398.596
0.775,0.55,0.9 379.774
