0.725,0.3,0.775 92.6331
0.725,0.3,0.8 107.004
0.725,0.3,0.825 49.4654
0.725,0.3,0.85 1.26086
0.725,0.3,0.875 0.0585999
0.725,0.3,0.9 0.00101109
0.725,0.325,0.55 0.00453829
0.725,0.325,0.575 3.14824
0.725,0.325,0.6 46.6565
0.725,0.325,0.625 101.956
0.725,0.325,0.65 254.962
0.725,0.325,0.675 360.91
0.725,0.325,0.7 369.072
0.725,0.325,0.725 382.193
0.725,0.325,0.75 395.007
0.725,0.325,0.775 377.67
0.725,0.325,0.8 383.418
0.725,0.325,0.825 203.794
0.725,0.325,0.85 83.3333
0.725,0.325,0.875 29.1126
0.725,0.325,0.9 0.957153
0.725,0.325,0.925 0.00838734
0.725,0.35,0.55 2.63161
0.725,0.35,0.575 47.754
0.725,0.35,0.6 201.639
0.725,0.35,0.625 329.964
0.725,0.35,0.65 422.081
0.725,0.35,0.675 409.675
0.725,0.35,0.7 360.627
0.725,0.35,0.725 407.609
0.725,0.35,0.75 424.995
0.725,0.35,0.775 413.373
0.725,0.35,0.8 429.146
0.725,0.35,0.825 368.715
0.725,0.35,0.85 319.095
0.725,0.35,0.875 180.331
0.725,0.35,0.9 43.878
0.725,0.35,0.925 0.683811
0.725,0.375,0.525 0.031241
0.725,0.375,0.55 11.065
0.725,0.375,0.575 189.13
0.725,0.375,0.6 387.773
0.725,0.375,0.625 404.404
0.725,0.375,0.65 420.165
0.725,0.375,0.675 375.327
0.725,0.375,0.7 381.185
0.725,0.375,0.725 400.889
0.725,0.375,0.75 403.951
0.725,0.375,0.775 431.645
0.725,0.375,0.8 462.344
0.725,0.375,0.825 393.846
0.725,0.375,0.85 411.252
0.725,0.375,0.875 344.133
0.725,0.375,0.9 115.267
0.725,0.375,0.925 2.24534
0.725,0.375,0.95 0.00271226
0.725,0.4,0.525 5.97393
0.725,0.4,0.55 73.1462
0.725,0.4,0.575 259.904
0.725,0.4,0.6 431.004
0.725,0.4,0.625 377.476
0.725,0.4,0.65 419.504
0.725,0.4,0.675 390.158
0.725,0.4,0.7 413.636
0.725,0.4,0.725 399.609
0.725,0.4,0.75 403.152
0.725,0.4,0.775 442.052
0.725,0.4,0.8 405.877
0.725,0.4,0.825 376.66
0.725,0.4,0.85 394.592
0.725,0.4,0.875 382.425
0.725,0.4,0.9 219.73
0.725,0.4,0.925 43.432
0.725,0.4,0.95 0.598839
0.725,0.425,0.525 15.8405
0.725,0.425,0.55 193.933
0.725,0.425,0.575 340.248
0.725,0.425,0.6 402.735
0.725,0.425,0.625 388.138
0.725,0.425,0.65 431.691
0.725,0.425,0.675 407.82
0.725,0.425,0.7 430.615
0.725,0.425,0.725 430.463
0.725,0.425,0.75 397.556
0.725,0.425,0.775 442.944
0.725,0.425,0.8 349.728
0.725,0.425,0.825 356.478
0.725,0.425,0.85 379.347
0.725,0.425,0.875 351.034
0.725,0.425,0.9 353.018
0.725,0.425,0.925 149.804
0.725,0.425,0.95 3.71198
0.725,0.45,0.5 0.000379692
0.725,0.45,0.525 15.1758
0.725,0.45,0.55 247.563
0.725,0.45,0.575 408.163
0.725,0.45,0.6 396.143
0.725,0.45,0.625 372.281
0.725,0.45,0.65 375.968
0.725,0.45,0.675 417.024
0.725,0.45,0.7 467.023
0.725,0.45,0.725 379.655
0.725,0.45,0.75 378.601
0.725,0.45,0.775 435.294
0.725,0.45,0.8 368.82
0.725,0.45,0.825 391.154
0.725,0.45,0.85 406.268
0.725,0.45,0.875 379.242
0.725,0.45,0.9 358.199
0.725,0.45,0.925 174.042
0.725,0.45,0.95 6.21742
0.725,0.45,0.975 0.000648732
0.725,0.475,0.5 0.454608
0.725,0.475,0.525 22.0655
