0.725,0.325,0.55 0.00776911
0.725,0.325,0.575 2.31907
0.725,0.325,0.6 44.808
0.725,0.325,0.625 94.933
0.725,0.325,0.65 233.564
0.725,0.325,0.675 359.041
0.725,0.325,0.7 368.448
0.725,0.325,0.725 391.628
0.725,0.325,0.75 403.791
0.725,0.325,0.775 357.813
0.725,0.325,0.8 356.902
0.725,0.325,0.825 210.693
0.725,0.325,0.85 90.0993
0.725,0.325,0.875 41.8154
0.725,0.325,0.9 2.0896
0.725,0.325,0.925 0.0167333
0.725,0.35,0.55 3.11293
0.725,0.35,0.575 56.5173
0.725,0.35,0.6 210.901
0.725,0.35,0.625 345.601
0.725,0.35,0.65 440.484
0.725,0.35,0.675 445.513
0.725,0.35,0.7 370.685
0.725,0.35,0.725 397.414
0.725,0.35,0.75 426.386
0.725,0.35,0.775 400.41
0.725,0.35,0.8 404.294
0.725,0.35,0.825 359.858
0.725,0.35,0.85 331.378
0.725,0.35,0.875 228.96
0.725,0.35,0.9 62.2248
0.725,0.35,0.925 1.37968
0.725,0.375,0.525 0.0239873
0.725,0.375,0.55 11.4337
0.725,0.375,0.575 210.265
0.725,0.375,0.6 387.678
0.725,0.375,0.625 403.156
0.725,0.375,0.65 449.943
0.725,0.375,0.675 393.423
0.725,0.375,0.7 376.151
0.725,0.375,0.725 380.514
0.725,0.375,0.75 388.459
0.725,0.375,0.775 413.536
0.725,0.375,0.8 469.257
0.725,0.375,0.825 377.001
0.725,0.375,0.85 399.221
0.725,0.375,0.875 382.963
0.725,0.375,0.9 151.105
0.725,0.375,0.925 4.18615
0.725,0.375,0.95 0.00470823
0.725,0.4,0.525 4.16236
0.725,0.4,0.55 69.6963
0.725,0.4,0.575 261.287
0.725,0.4,0.6 426.102
0.725,0.4,0.625 360.633
0.725,0.4,0.65 397.478
0.725,0.4,0.675 402.618
0.725,0.4,0.7 419.601
0.725,0.4,0.725 406.652
0.725,0.4,0.75 397.501
0.725,0.4,0.775 435.901
0.725,0.4,0.8 415.008
0.725,0.4,0.825 358.224
0.725,0.4,0.85 379.839
0.725,0.4,0.875 392.34
0.725,0.4,0.9 243.964
0.725,0.4,0.925 51.5168
0.725,0.4,0.95 1.33649
0.725,0.425,0.525 11.0298
0.725,0.425,0.55 179.402
0.725,0.425,0.575 355.314
0.725,0.425,0.6 402.781
0.725,0.425,0.625 379.648
0.725,0.425,0.65 403.551
0.725,0.425,0.675 398.445
0.725,0.425,0.7 436.843
0.725,0.425,0.725 438.846
0.725,0.425,0.75 410.339
0.725,0.425,0.775 449.913
0.725,0.425,0.8 370.487
0.725,0.425,0.825 350.329
0.725,0.425,0.85 372.601
0.725,0.425,0.875 366.148
0.725,0.425,0.9 359.014
0.725,0.425,0.925 177.543
0.725,0.425,0.95 7.02189
0.725,0.45,0.5 0.000658423
0.725,0.45,0.525 11.943
0.725,0.45,0.55 230.248
0.725,0.45,0.575 415.214
0.725,0.45,0.6 405.442
0.725,0.45,0.625 394.942
0.725,0.45,0.65 362.326
0.725,0.45,0.675 379.463
0.725,0.45,0.7 460.974
0.725,0.45,0.725 388.337
0.725,0.45,0.75 389.382
0.725,0.45,0.775 446.817
0.725,0.45,0.8 394.032
0.725,0.45,0.825 381.433
0.725,0.45,0.85 401.33
0.725,0.45,0.875 388.215
0.725,0.45,0.9 362.094
0.725,0.45,0.925 196.432
0.725,0.45,0.95 9.42247
0.725,0.45,0.975 0.00275779
0.725,0.475,0.5 0.788331
0.725,0.475,0.525 27.7407
0.725,0.475,0.55 238.574
0.725,0.475,0.575 406.857
0.725,0.475,0.6 442.14
0.725,0.475,0.625 425.707
0.725,0.475,0.65 350.316
0.725,0.475,0.675 370.652
0.725,0.475,0.7 410.576
0.725,0.475,0.725 358.061
0.725,0.475,0.75 411.513
0.725,0.475,0.775 459.645
0.725,0.475,0.8 417.77
0.725,0.475,0.825 393.815
0.725,0.475,0.85 428.671
0.725,0.475,0.875 399.967
0.725,0.475,0.9 375.555
0.725,0.475,0.925 224.74
0.725,0.475,0.95 25.9776
0.725,0.475,0.975 0.957416
0.725,0.5,0.5 2.31628
0.725,0.5,0.525 61.1501
0.725,0.5,0.55 278.975
0.725,0.5,0.575 377.424
0.725,0.5,0.6 399.106
0.725,0.5,0.625 383.823
0.725,0.5,0.65 380.471
0.725,0.5,0.675 363.872
0.725,0.5,0.7 397.062
0.725,0.5,0.725 355.041
0.725,0.5,0.75 373.257
0.725,0.5,0.775 396.547
0.725,0.5,0.8 362.491
0.725,0.5,0.825 367.811
0.725,0.5,0.85 410.549
0.725,0.5,0.875 411.131
0.725,0.5,0.9 385.004
0.725,0.5,0.925 246.002
0.725,0.5,0.95 49.7373
0.725,0.5,0.975 2.35709
0.725,0.525,0.5 0.423255
0.725,0.525,0.525 20.2844
0.725,0.525,0.55 245.99
0.725,0.525,0.575 415.593
0.725,0.525,0.6 372.391
0.725,0.525,0.625 404.315
0.725,0.525,0.65 409.801
0.725,0.525,0.675 429.987
0.725,0.525,0.7 414.379
0.725,0.525,0.725 363.085
0.725,0.525,0.75 424.144
0.725,0.525,0.775 416.866
0.725,0.525,0.8 398.657
0.725,0.525,0.825 380.109
0.725,0.525,0.85 414.252
0.725,0.525,0.875 408.653
0.725,0.525,0.9 427.671
0.725,0.525,0.925 198.487
0.725,0.525,0.95 12.7235
0.725,0.525,0.975 0.356252
0.725,0.55,0.525 11.7462
0.725,0.55,0.55 217.17
0.725,0.55,0.575 396.993
0.725,0.55,0.6 415.302
0.725,0.55,0.625 449.518
0.725,0.55,0.65 414.84
0.725,0.55,0.675 428.316
0.725,0.55,0.7 411.285
0.725,0.55,0.725 389.324
0.725,0.55,0.75 469.915
0.725,0.55,0.775 423.574
0.725,0.55,0.8 402.93
0.725,0.55,0.825 393.601
0.725,0.55,0.85 431.888
0.725,0.55,0.875 365.937
0.725,0.55,0.9 415.858
0.725,0.55,0.925 176.207
0.725,0.55,0.95 5.27401
0.725,0.575,0.525 11.5612
0.725,0.575,0.55 173.237
0.725,0.575,0.575 340.056
0.725,0.575,0.6 428.457
0.725,0.575,0.625 432.903
0.725,0.575,0.65 387.806
0.725,0.575,0.675 406.094
0.725,0.575,0.7 421.273
0.725,0.575,0.725 393.005
0.725,0.575,0.75 452.57
0.725,0.575,0.775 454.028
0.725,0.575,0.8 417.886
0.725,0.575,0.825 399.946
0.725,0.575,0.85 382.75
0.725,0.575,0.875 360.325
0.725,0.575,0.9 371.255
0.725,0.575,0.925 149.162
0.725,0.575,0.95 4.1153
0.725,0.6,0.525 1.70353
0.725,0.6,0.55 37.8588
0.725,0.6,0.575 246.146
0.725,0.6,0.6 387.585
0.725,0.6,0.625 411.938
0.725,0.6,0.65 395.054
0.725,0.6,0.675 431.319
0.725,0.6,0.7 410.135
0.725,0.6,0.725 404.564
0.725,0.6,0.75 384.199
0.725,0.6,0.775 404.913
0.725,0.6,0.8 417.586
0.725,0.6,0.825 421.889
0.725,0.6,0.85 423.249
0.725,0.6,0.875 392.802
0.725,0.6,0.9 219.333
0.725,0.6,0.925 30.5763
0.725,0.6,0.95 0.696648
0.725,0.625,0.55 11.9739
0.725,0.625,0.575 166.724
0.725,0.625,0.6 324.975
0.725,0.625,0.625 409.425
0.725,0.625,0.65 431.849
0.725,0.625,0.675 447.909
0.725,0.625,0.7 462.07
0.725,0.625,0.725 435.714
0.725,0.625,0.75 420.477
0.725,0.625,0.775 403.726
0.725,0.625,0.8 408.452
0.725,0.625,0.825 420.281
0.725,0.625,0.85 411.843
0.725,0.625,0.875 337.018
0.725,0.625,0.9 137.474
0.725,0.625,0.925 4.82135
0.725,0.65,0.55 1.75786
0.725,0.65,0.575 29.4654
0.725,0.65,0.6 172.789
0.725,0.65,0.625 282.491
0.725,0.65,0.65 352.089
0.725,0.65,0.675 409.718
0.725,0.65,0.7 422.487
0.725,0.65,0.725 423.519
0.725,0.65,0.75 425.729
0.725,0.65,0.775 420.658
0.725,0.65,0.8 376.347
0.725,0.65,0.825 361.922
0.725,0.65,0.85 268.532
0.725,0.65,0.875 143.718
0.725,0.65,0.9 23.6866
0.725,0.65,0.925 0.623898
0.725,0.675,0.575 1.11655
0.725,0.675,0.6 20.6605
0.725,0.675,0.625 38.0924
0.725,0.675,0.65 171.786
0.725,0.675,0.675 287.726
0.725,0.675,0.7 299.593
0.725,0.675,0.725 340.615
0.725,0.675,0.75 357.68
0.725,0.675,0.775 319.738
0.725,0.675,0.8 270.353
0.725,0.675,0.825 161.411
0.725,0.675,0.85 40.7147
0.725,0.675,0.875 14.3213
0.725,0.675,0.9 0.48075
0.725,0.7,0.625 0.971501
0.725,0.7,0.65 19.1846
0.725,0.7,0.675 38.9784
0.725,0.7,0.7 45.7595
0.725,0.7,0.725 90.9399
0.725,0.7,0.75 93.4991
