0.75,0.6,0.875 369.508
0.75,0.6,0.9 190.599
0.75,0.6,0.925 21.9147
0.75,0.6,0.95 0.278141
0.75,0.625,0.55 12.7726
0.75,0.625,0.575 178.046
0.75,0.625,0.6 363.917
0.75,0.625,0.625 435.494
0.75,0.625,0.65 426.194
0.75,0.625,0.675 438.019
0.75,0.625,0.7 458.69
0.75,0.625,0.725 458.451
0.75,0.625,0.75 460.628
0.75,0.625,0.775 404.303
0.75,0.625,0.8 375.375
0.75,0.625,0.825 444.032
0.75,0.625,0.85 444.105
0.75,0.625,0.875 318.996
0.75,0.625,0.9 129.592
0.75,0.625,0.925 4.03134
0.75,0.65,0.55 1.65569
0.75,0.65,0.575 29.0639
0.75,0.65,0.6 188.413
0.75,0.65,0.625 311.831
0.75,0.65,0.65 365.907
0.75,0.65,0.675 405.936
0.75,0.65,0.7 402.279
0.75,0.65,0.725 422.421
0.75,0.65,0.75 428.924
0.75,0.65,0.775 403.637
0.75,0.65,0.8 387.721
0.75,0.65,0.825 387.675
0.75,0.65,0.85 295.682
0.75,0.65,0.875 139.651
0.75,0.65,0.9 17.4384
0.75,0.65,0.925 0.443943
0.75,0.675,0.575 1.28548
0.75,0.675,0.6 22.6473
0.75,0.675,0.625 44.7146
0.75,0.675,0.65 181.957
0.75,0.675,0.675 292.986
0.75,0.675,0.7 280.785
0.75,0.675,0.725 342.937
0.75,0.675,0.75 330.324
0.75,0.675,0.775 300.426
0.75,0.675,0.8 286.678
0.75,0.675,0.825 164.346
0.75,0.675,0.85 40.7932
0.75,0.675,0.875 13.0787
0.75,0.675,0.9 0.318495
0.75,0.7,0.625 1.10716
0.75,0.7,0.65 19.6501
0.75,0.7,0.675 38.0794
0.75,0.7,0.7 49.0043
0.75,0.7,0.725 149.375
0.75,0.7,0.75 119.517
0.75,0.7,0.775 38.4672
0.75,0.7,0.8 37.5896
0.75,0.7,0.825 18.2941
0.75,0.7,0.85 0.597683
0.75,0.725,0.7 1.57062
0.75,0.725,0.725 22.5019
0.75,0.725,0.75 16.8247
0.75,0.725,0.775 0.405018
0.775,0.25,0.7 0.00528062
0.775,0.25,0.725 0.0641415
0.775,0.25,0.75 0.0427281
0.775,0.25,0.775 0.000775151
0.775,0.275,0.625 0.00190472
0.775,0.275,0.65 0.0402353
0.775,0.275,0.675 0.088957
0.775,0.275,0.7 1.11825
0.775,0.275,0.725 12.8704
0.775,0.275,0.75 8.69273
0.775,0.275,0.775 0.29136
0.775,0.275,0.8 0.471208
0.775,0.275,0.825 0.399488
0.775,0.275,0.85 0.0158848
0.775,0.3,0.575 0.000416255
0.775,0.3,0.6 0.0152578
0.775,0.3,0.625 2.81331
0.775,0.3,0.65 45.0119
0.775,0.3,0.675 77.9129
0.775,0.3,0.7 86.7497
0.775,0.3,0.725 124.554
0.775,0.3,0.75 120.28
0.775,0.3,0.775 87.5652
0.775,0.3,0.8 99.6762
0.775,0.3,0.825 60.6906
0.775,0.3,0.85 2.52671
0.775,0.3,0.875 0.0877473
0.775,0.3,0.9 0.00391365
0.775,0.325,0.55 0.0279196
0.775,0.325,0.575 2.80067
0.775,0.325,0.6 43.1364
0.775,0.325,0.625 92.4995
0.775,0.325,0.65 237.332
0.775,0.325,0.675 346.766
0.775,0.325,0.7 391.316
0.775,0.325,0.725 360.595
0.775,0.325,0.75 359.247
0.775,0.325,0.775 363.145
0.775,0.325,0.8 359.185
0.775,0.325,0.825 222.176
0.775,0.325,0.85 83.6381
0.775,0.325,0.875 43.0785
0.775,0.325,0.9 2.02853
0.775,0.325,0.925 0.00103399
0.775,0.35,0.55 3.40257
0.775,0.35,0.575 64.7931
0.775,0.35,0.6 238.663
0.775,0.35,0.625 358.844
0.775,0.35,0.65 386.366
0.775,0.35,0.675 388.352
0.775,0.35,0.7 397.187
0.775,0.35,0.725 364.663
0.775,0.35,0.75 401.95
0.775,0.35,0.775 435.085
0.775,0.35,0.8 417.337
0.775,0.35,0.825 366.986
0.775,0.35,0.85 316.087
0.775,0.35,0.875 201.862
0.775,0.35,0.9 33.0842
0.775,0.35,0.925 0.230886
0.775,0.375,0.525 0.010636
0.775,0.375,0.55 11.0083
0.775,0.375,0.575 174.029
0.775,0.375,0.6 358.069
0.775,0.375,0.625 413.098
0.775,0.375,0.65 391.954
0.775,0.375,0.675 408.661
0.775,0.375,0.7 374.93
0.775,0.375,0.725 410.851
0.775,0.375,0.75 458.042
0.775,0.375,0.775 438.193
0.775,0.375,0.8 384.417
0.775,0.375,0.825 391.339
0.775,0.375,0.85 425.552
0.775,0.375,0.875 343.978
0.775,0.375,0.9 100.118
0.775,0.375,0.925 1.14143
0.775,0.375,0.95 0.000162719
0.775,0.4,0.525 2.51231
0.775,0.4,0.55 72.9152
0.775,0.4,0.575 288.093
0.775,0.4,0.6 427.728
0.775,0.4,0.625 444.441
0.775,0.4,0.65 414.005
0.775,0.4,0.675 434.172
0.775,0.4,0.7 415.574
0.775,0.4,0.725 426.296
0.775,0.4,0.75 425.818
0.775,0.4,0.775 409.849
0.775,0.4,0.8 396.766
0.775,0.4,0.825 403.657
0.775,0.4,0.85 428.38
0.775,0.4,0.875 396.569
0.775,0.4,0.9 211.093
0.775,0.4,0.925 38.5266
0.775,0.4,0.95 1.20399
0.775,0.425,0.525 12.1664
0.775,0.425,0.55 209.61
0.775,0.425,0.575 415.341
0.775,0.425,0.6 403.99
0.775,0.425,0.625 396.731
0.775,0.425,0.65 425.226
0.775,0.425,0.675 415.602
0.775,0.425,0.7 383.26
0.775,0.425,0.725 413.02
0.775,0.425,0.75 428
0.775,0.425,0.775 421.226
0.775,0.425,0.8 408.32
0.775,0.425,0.825 401.616
0.775,0.425,0.85 416.599
0.775,0.425,0.875 394.456
0.775,0.425,0.9 389.11
0.775,0.425,0.925 179.719
0.775,0.425,0.95 5.82
0.775,0.45,0.5 0.000575751
0.775,0.45,0.525 23.1819
0.775,0.45,0.55 250.037
0.775,0.45,0.575 394.601
0.775,0.45,0.6 401.999
0.775,0.45,0.625 410.456
0.775,0.45,0.65 398.942
0.775,0.45,0.675 390.436
0.775,0.45,0.7 385.543
0.775,0.45,0.725 429.564
0.775,0.45,0.75 433.532
0.775,0.45,0.775 417.466
0.775,0.45,0.8 402.927
0.775,0.45,0.825 413.431
0.775,0.45,0.85 426.618
0.775,0.45,0.875 402.393
0.775,0.45,0.9 417.091
0.775,0.45,0.925 182.737
0.775,0.45,0.95 4.8854
0.775,0.45,0.975 0.00159353
0.775,0.475,0.5 0.68935
0.775,0.475,0.525 30.2964
0.775,0.475,0.55 251.344
0.775,0.475,0.575 379.732
0.775,0.475,0.6 405.441
0.775,0.475,0.625 408.871
0.775,0.475,0.65 399.892
0.775,0.475,0.675 447.834
0.775,0.475,0.7 404.789
0.775,0.475,0.725 418.992
0.775,0.475,0.75 402.801
0.775,0.475,0.775 405.339
0.775,0.475,0.8 384.258
0.775,0.475,0.825 422.415
0.775,0.475,0.85 451.761
0.775,0.475,0.875 449.617
0.775,0.475,0.9 402.108
0.775,0.475,0.925 142.878
0.775,0.475,0.95 14.9619
0.775,0.475,0.975 0.553223
0.775,0.5,0.5 2.02545
0.775,0.5,0.525 47.3688
0.775,0.5,0.55 255.118
0.775,0.5,0.575 381.082
0.775,0.5,0.6 437.745
0.775,0.5,0.625 391.17
0.775,0.5,0.65 373.021
0.775,0.5,0.675 434.335
0.775,0.5,0.7 408.105
0.775,0.5,0.725 407.361
0.775,0.5,0.75 402.869
0.775,0.5,0.775 425.259
0.775,0.5,0.8 402.352
0.775,0.5,0.825 399.726
0.775,0.5,0.85 411.038
0.775,0.5,0.875 408.304
0.775,0.5,0.9 368.609
0.775,0.5,0.925 174.92
0.775,0.5,0.95 34.5554
0.775,0.5,0.975 1.362
0.775,0.525,0.5 0.370112
0.775,0.525,0.525 18.8762
0.775,0.525,0.55 228.48
0.775,0.525,0.575 418.85
0.775,0.525,0.6 422.778
0.775,0.525,0.625 370.753
0.775,0.525,0.65 405.254
0.775,0.525,0.675 379.849
0.775,0.525,0.7 428.162
0.775,0.525,0.725 408.32
0.775,0.525,0.75 392.935
0.775,0.525,0.775 408.438
0.775,0.525,0.8 440.925
0.775,0.525,0.825 427.765
0.775,0.525,0.85 410.571
0.775,0.525,0.875 420.872
0.775,0.525,0.9 412.329
0.775,0.525,0.925 179.069
0.775,0.525,0.95 8.77208
0.775,0.525,0.975 0.205853
0.775,0.55,0.525 13.8872
0.775,0.55,0.55 204.465
0.775,0.55,0.575 402.048
0.775,0.55,0.6 447.382
0.775,0.55,0.625 429.748
0.775,0.55,0.65 453.229
0.775,0.55,0.675 386.967
