0.775,0.675,0.75 294.797
0.775,0.675,0.775 325.03
0.775,0.675,0.8 300.214
0.775,0.675,0.825 145.019
0.775,0.675,0.85 31.1015
0.775,0.675,0.875 10.0609
0.775,0.675,0.9 0.215232
0.775,0.7,0.625 1.28594
0.775,0.7,0.65 19.2033
0.775,0.7,0.675 43.9914
0.775,0.7,0.7 59.3428
0.775,0.7,0.725 66.063
0.775,0.7,0.75 54.9164
0.775,0.7,0.775 43.6355
0.775,0.7,0.8 43.5031
0.775,0.7,0.825 17.6707
0.775,0.7,0.85 0.414416
0.775,0.725,0.7 0.310806
0.775,0.725,0.725 5.15289
0.775,0.725,0.75 4.24041
0.775,0.725,0.775 0.126135
0.8,0.275,0.625 0.0142244
0.8,0.275,0.65 0.356017
0.8,0.275,0.675 0.750468
0.8,0.275,0.7 0.672599
0.8,0.275,0.725 0.341979
0.8,0.275,0.75 0.159061
0.8,0.275,0.775 0.3106
0.8,0.275,0.8 0.60112
0.8,0.275,0.825 0.388252
0.8,0.275,0.85 0.0158344
0.8,0.3,0.575 5.01417e-05
0.8,0.3,0.6 0.0119266
0.8,0.3,0.625 2.32294
0.8,0.3,0.65 50.2163
0.8,0.3,0.675 108.661
0.8,0.3,0.7 127.503
0.8,0.3,0.725 104.87
0.8,0.3,0.75 94.2973
0.8,0.3,0.775 89.5316
0.8,0.3,0.8 94.0506
0.8,0.3,0.825 49.6044
0.8,0.3,0.85 2.4183
0.8,0.3,0.875 0.0254679
0.8,0.3,0.9 0.000745471
0.8,0.325,0.55 0.005241
0.8,0.325,0.575 0.338859
0.8,0.325,0.6 8.09219
0.8,0.325,0.625 61.2746
0.8,0.325,0.65 187.108
0.8,0.325,0.675 323.756
0.8,0.325,0.7 416.426
0.8,0.325,0.725 376.632
0.8,0.325,0.75 378.014
0.8,0.325,0.775 347.746
0.8,0.325,0.8 311.986
0.8,0.325,0.825 210.214
0.8,0.325,0.85 59.9017
0.8,0.325,0.875 8.36547
0.8,0.325,0.9 0.391361
0.8,0.325,0.925 0.000118292
0.8,0.35,0.55 0.474308
0.8,0.35,0.575 14.8626
0.8,0.35,0.6 83.9483
0.8,0.35,0.625 276.163
0.8,0.35,0.65 368.745
0.8,0.35,0.675 427.614
0.8,0.35,0.7 420.45
0.8,0.35,0.725 394.548
0.8,0.35,0.75 447.006
0.8,0.35,0.775 441.292
0.8,0.35,0.8 380.923
0.8,0.35,0.825 361.33
0.8,0.35,0.85 200.758
0.8,0.35,0.875 70.7057
0.8,0.35,0.9 8.76731
0.8,0.35,0.925 0.069218
0.8,0.375,0.525 0.00108232
0.8,0.375,0.55 2.67954
0.8,0.375,0.575 74.2518
0.8,0.375,0.6 282.171
0.8,0.375,0.625 428.073
0.8,0.375,0.65 399.628
0.8,0.375,0.675 430.253
0.8,0.375,0.7 410.117
0.8,0.375,0.725 392.136
0.8,0.375,0.75 399.971
0.8,0.375,0.775 403.807
0.8,0.375,0.8 351.063
0.8,0.375,0.825 385.364
0.8,0.375,0.85 357.303
0.8,0.375,0.875 247.625
0.8,0.375,0.9 54.0262
0.8,0.375,0.925 0.873392
0.8,0.375,0.95 5.77132e-05
0.8,0.4,0.525 1.69736
0.8,0.4,0.55 41.6547
0.8,0.4,0.575 228.418
0.8,0.4,0.6 391.644
0.8,0.4,0.625 399.327
0.8,0.4,0.65 383.73
0.8,0.4,0.675 388.165
0.8,0.4,0.7 429.933
0.8,0.4,0.725 371.232
0.8,0.4,0.75 390.081
0.8,0.4,0.775 432.574
0.8,0.4,0.8 397.349
0.8,0.4,0.825 414.435
0.8,0.4,0.85 432.102
0.8,0.4,0.875 410.756
0.8,0.4,0.9 201.777
0.8,0.4,0.925 27.0264
0.8,0.4,0.95 0.488787
0.8,0.425,0.525 11.0972
0.8,0.425,0.55 186.388
0.8,0.425,0.575 383.989
0.8,0.425,0.6 422.843
0.8,0.425,0.625 361.251
0.8,0.425,0.65 403.762
0.8,0.425,0.675 355.291
0.8,0.425,0.7 385.189
0.8,0.425,0.725 387.359
0.8,0.425,0.75 412.925
0.8,0.425,0.775 405.319
0.8,0.425,0.8 410.698
0.8,0.425,0.825 461.368
0.8,0.425,0.85 412.769
0.8,0.425,0.875 414.291
0.8,0.425,0.9 356.181
0.8,0.425,0.925 132.886
0.8,0.425,0.95 3.48669
0.8,0.45,0.525 15.8189
0.8,0.45,0.55 220.197
0.8,0.45,0.575 369.678
0.8,0.45,0.6 438.729
0.8,0.45,0.625 404.624
0.8,0.45,0.65 391.087
0.8,0.45,0.675 381.684
0.8,0.45,0.7 405.321
0.8,0.45,0.725 444.922
0.8,0.45,0.75 451.007
0.8,0.45,0.775 404.706
0.8,0.45,0.8 384.871
0.8,0.45,0.825 399.813
0.8,0.45,0.85 381.322
0.8,0.45,0.875 392.539
0.8,0.45,0.9 396.094
0.8,0.45,0.925 182.494
0.8,0.45,0.95 5.79138
0.8,0.475,0.525 16.0735
0.8,0.475,0.55 235.124
0.8,0.475,0.575 386.529
0.8,0.475,0.6 403.265
0.8,0.475,0.625 391.238
0.8,0.475,0.65 382.529
0.8,0.475,0.675 427.889
0.8,0.475,0.7 417.855
0.8,0.475,0.725 417.276
0.8,0.475,0.75 408.552
0.8,0.475,0.775 409.86
0.8,0.475,0.8 353.087
0.8,0.475,0.825 384.076
0.8,0.475,0.85 402.37
0.8,0.475,0.875 414.555
0.8,0.475,0.9 442.738
0.8,0.475,0.925 169.374
0.8,0.475,0.95 3.56403
0.8,0.5,0.525 15.8089
0.8,0.5,0.55 240.465
0.8,0.5,0.575 415.997
0.8,0.5,0.6 388.053
0.8,0.5,0.625 363.56
0.8,0.5,0.65 380.021
0.8,0.5,0.675 410.927
0.8,0.5,0.7 416.347
0.8,0.5,0.725 416.95
0.8,0.5,0.75 413.57
0.8,0.5,0.775 416.74
0.8,0.5,0.8 365.788
0.8,0.5,0.825 410.389
0.8,0.5,0.85 396.043
0.8,0.5,0.875 399.416
0.8,0.5,0.9 391.554
0.8,0.5,0.925 163.892
0.8,0.5,0.95 3.61734
0.8,0.525,0.525 19.7039
0.8,0.525,0.55 285.916
0.8,0.525,0.575 449.846
0.8,0.525,0.6 393.646
0.8,0.525,0.625 373.128
0.8,0.525,0.65 416.429
0.8,0.525,0.675 358.73
0.8,0.525,0.7 392.842
0.8,0.525,0.725 411.223
0.8,0.525,0.75 439.991
0.8,0.525,0.775 404.929
0.8,0.525,0.8 387.863
0.8,0.525,0.825 387.816
0.8,0.525,0.85 392.082
0.8,0.525,0.875 443.454
0.8,0.525,0.9 416.929
0.8,0.525,0.925 175.177
0.8,0.525,0.95 3.6188
0.8,0.55,0.525 11.22
0.8,0.55,0.55 204.304
0.8,0.55,0.575 382.04
0.8,0.55,0.6 402.526
0.8,0.55,0.625 431.273
0.8,0.55,0.65 431.591
0.8,0.55,0.675 392.067
0.8,0.55,0.7 427.012
0.8,0.55,0.725 398.456
0.8,0.55,0.75 439.09
0.8,0.55,0.775 446.456
0.8,0.55,0.8 411.494
0.8,0.55,0.825 428.446
0.8,0.55,0.85 396.249
0.8,0.55,0.875 460.429
0.8,0.55,0.9 387.689
0.8,0.55,0.925 156.102
0.8,0.55,0.95 3.27107
0.8,0.575,0.525 6.68757
0.8,0.575,0.55 139.389
0.8,0.575,0.575 347.128
0.8,0.575,0.6 371.594
0.8,0.575,0.625 366.81
0.8,0.575,0.65 373.914
0.8,0.575,0.675 376.03
0.8,0.575,0.7 465.849
0.8,0.575,0.725 411.188
0.8,0.575,0.75 372.588
0.8,0.575,0.775 399.687
0.8,0.575,0.8 421.706
0.8,0.575,0.825 451.093
0.8,0.575,0.85 400.801
0.8,0.575,0.875 415.813
0.8,0.575,0.9 294.872
0.8,0.575,0.925 114.7
0.8,0.575,0.95 3.28954
0.8,0.6,0.525 1.20398
0.8,0.6,0.55 33.8415
0.8,0.6,0.575 205.324
0.8,0.6,0.6 346.285
0.8,0.6,0.625 355.569
0.8,0.6,0.65 399.521
0.8,0.6,0.675 359.093
0.8,0.6,0.7 418.145
0.8,0.6,0.725 425.14
0.8,0.6,0.75 379.537
0.8,0.6,0.775 377.329
0.8,0.6,0.8 373.579
0.8,0.6,0.825 432.771
0.8,0.6,0.85 370.545
0.8,0.6,0.875 320.486
0.8,0.6,0.9 147.996
0.8,0.6,0.925 19.8836
0.8,0.6,0.95 0.479221
0.8,0.625,0.55 3.86924
0.8,0.625,0.575 63.9002
0.8,0.625,0.6 219.245
0.8,0.625,0.625 357.381
0.8,0.625,0.65 410.381
0.8,0.625,0.675 387.783
0.8,0.625,0.7 393.724
0.8,0.625,0.725 441.446
0.8,0.625,0.75 378.647
0.8,0.625,0.775 429.693
0.8,0.625,0.8 427.043
0.8,0.625,0.825 404.491
0.8,0.625,0.85 350.087
0.8,0.625,0.875 183.934
0.8,0.625,0.9 33.3745
0.8,0.625,0.925 0.776215
0.8,0.65,0.55 0.468014
