0.75,0.625,0.65 428.254
0.75,0.625,0.675 443.997
0.75,0.625,0.7 467.162
0.75,0.625,0.725 456.119
0.75,0.625,0.75 455.642
0.75,0.625,0.775 401.86
0.75,0.625,0.8 389.1
0.75,0.625,0.825 446.526
0.75,0.625,0.85 438.185
0.75,0.625,0.875 318.167
0.75,0.625,0.9 120.305
0.75,0.625,0.925 2.93464
0.75,0.65,0.55 2.23648
0.75,0.65,0.575 34.0899
0.75,0.65,0.6 198.891
0.75,0.65,0.625 305.884
0.75,0.65,0.65 366.928
0.75,0.65,0.675 406.741
0.75,0.65,0.7 414.593
0.75,0.65,0.725 428.784
0.75,0.65,0.75 434.033
0.75,0.65,0.775 405.974
0.75,0.65,0.8 384.371
0.75,0.65,0.825 383.224
0.75,0.65,0.85 288.139
0.75,0.65,0.875 132.813
0.75,0.65,0.9 16.6957
0.75,0.65,0.925 0.330293
0.75,0.675,0.575 1.68319
0.75,0.675,0.6 23.8928
0.75,0.675,0.625 44.4463
0.75,0.675,0.65 190.344
0.75,0.675,0.675 295.12
0.75,0.675,0.7 292.27
0.75,0.675,0.725 355.362
0.75,0.675,0.75 344.773
0.75,0.675,0.775 307.881
0.75,0.675,0.8 277.955
0.75,0.675,0.825 153.492
0.75,0.675,0.85 39.2092
0.75,0.675,0.875 12.4101
0.75,0.675,0.9 0.238862
0.75,0.7,0.625 1.40461
0.75,0.7,0.65 21.2471
0.75,0.7,0.675 39.1276
0.75,0.7,0.7 50.3445
0.75,0.7,0.725 143.849
0.75,0.7,0.75 111.422
0.75,0.7,0.775 39.2604
0.75,0.7,0.8 37.5982
0.75,0.7,0.825 17.607
0.75,0.7,0.85 0.463452
0.75,0.725,0.7 1.66408
0.75,0.725,0.725 20.7503
0.75,0.725,0.75 14.0863
0.75,0.725,0.775 0.268271
0.775,0.25,0.7 0.00979558
0.775,0.25,0.725 0.104315
0.775,0.25,0.75 0.0630233
0.775,0.25,0.775 0.000873931
0.775,0.275,0.625 0.00125936
0.775,0.275,0.65 0.022196
0.775,0.275,0.675 0.0609155
0.775,0.275,0.7 1.98382
0.775,0.275,0.725 20.6389
0.775,0.275,0.75 12.6024
0.775,0.275,0.775 0.311896
0.775,0.275,0.8 0.487307
0.775,0.275,0.825 0.385479
0.775,0.275,0.85 0.0129771
0.775,0.3,0.575 0.000510721
0.775,0.3,0.6 0.0159225
