0.825,0.45,0.925 123.872
0.825,0.45,0.95 1.95307
0.825,0.475,0.525 21.2828
0.825,0.475,0.55 243.826
0.825,0.475,0.575 395.035
0.825,0.475,0.6 428.098
0.825,0.475,0.625 406.554
0.825,0.475,0.65 392.731
0.825,0.475,0.675 439.572
0.825,0.475,0.7 442.131
0.825,0.475,0.725 413.227
0.825,0.475,0.75 394.664
0.825,0.475,0.775 433.011
0.825,0.475,0.8 394.907
0.825,0.475,0.825 376.535
0.825,0.475,0.85 400.745
0.825,0.475,0.875 407.024
0.825,0.475,0.9 423.3
0.825,0.475,0.925 133.121
0.825,0.475,0.95 1.46757
0.825,0.5,0.525 23.2373
0.825,0.5,0.55 248.46
0.825,0.5,0.575 384.772
0.825,0.5,0.6 389.118
0.825,0.5,0.625 389.144
0.825,0.5,0.65 374.635
0.825,0.5,0.675 401.502
0.825,0.5,0.7 448.599
0.825,0.5,0.725 439.95
0.825,0.5,0.75 432.848
0.825,0.5,0.775 432.564
0.825,0.5,0.8 404.085
0.825,0.5,0.825 424.477
0.825,0.5,0.85 396.436
0.825,0.5,0.875 408.535
0.825,0.5,0.9 410.358
0.825,0.5,0.925 157.574
0.825,0.5,0.95 2.38503
0.825,0.525,0.525 23.7453
0.825,0.525,0.55 292.434
0.825,0.525,0.575 451.454
0.825,0.525,0.6 403.862
0.825,0.525,0.625 394.471
0.825,0.525,0.65 403.48
0.825,0.525,0.675 391.236
0.825,0.525,0.7 433.14
0.825,0.525,0.725 421.313
0.825,0.525,0.75 447.789
0.825,0.525,0.775 424.508
0.825,0.525,0.8 412.848
0.825,0.525,0.825 395.285
0.825,0.525,0.85 398.684
0.825,0.525,0.875 463.064
0.825,0.525,0.9 407.853
0.825,0.525,0.925 156.389
0.825,0.525,0.95 2.23349
0.825,0.55,0.525 11.8557
0.825,0.55,0.55 193.349
0.825,0.55,0.575 381.335
0.825,0.55,0.6 416.76
0.825,0.55,0.625 425.94
0.825,0.55,0.65 416.27
0.825,0.55,0.675 412.398
0.825,0.55,0.7 443.573
0.825,0.55,0.725 410.82
0.825,0.55,0.75 443.248
0.825,0.55,0.775 431.108
0.825,0.55,0.8 430.317
0.825,0.55,0.825 424.829
0.825,0.55,0.85 398.929
0.825,0.55,0.875 446.105
0.825,0.55,0.9 331.767
0.825,0.55,0.925 109.552
0.825,0.55,0.95 1.22893
0.825,0.575,0.525 3.20579
0.825,0.575,0.55 82.9427
0.825,0.575,0.575 303.739
0.825,0.575,0.6 362.626
0.825,0.575,0.625 358.246
0.825,0.575,0.65 374.427
0.825,0.575,0.675 386.916
0.825,0.575,0.7 434.961
0.825,0.575,0.725 391.025
0.825,0.575,0.75 405.028
0.825,0.575,0.775 374.921
0.825,0.575,0.8 407.112
0.825,0.575,0.825 415.697
0.825,0.575,0.85 393.36
0.825,0.575,0.875 383.228
0.825,0.575,0.9 216.396
0.825,0.575,0.925 57.7297
0.825,0.575,0.95 1.08621
0.825,0.6,0.525 0.506374
0.825,0.6,0.55 28.1702
0.825,0.6,0.575 217.367
0.825,0.6,0.6 341.76
0.825,0.6,0.625 377.631
0.825,0.6,0.65 419.396
0.825,0.6,0.675 389.822
0.825,0.6,0.7 416.968
0.825,0.6,0.725 406.509
0.825,0.6,0.75 402.65
0.825,0.6,0.775 369.534
0.825,0.6,0.8 390.856
0.825,0.6,0.825 415.852
0.825,0.6,0.85 378.25
0.825,0.6,0.875 320.389
0.825,0.6,0.9 118.648
0.825,0.6,0.925 9.1202
0.825,0.6,0.95 0.152235
0.825,0.625,0.55 2.62918
0.825,0.625,0.575 40.0935
0.825,0.625,0.6 186.927
0.825,0.625,0.625 353.68
0.825,0.625,0.65 416.222
0.825,0.625,0.675 415.251
0.825,0.625,0.7 441.283
0.825,0.625,0.725 412.747
0.825,0.625,0.75 373.62
0.825,0.625,0.775 415.044
0.825,0.625,0.8 417.375
0.825,0.625,0.825 368.408
0.825,0.625,0.85 311.865
0.825,0.625,0.875 156.882
0.825,0.625,0.9 16.7639
0.825,0.625,0.925 0.243936
0.825,0.65,0.55 0.0458092
0.825,0.65,0.575 2.25675
0.825,0.65,0.6 33.0328
0.825,0.65,0.625 195.946
0.825,0.65,0.65 327.013
0.825,0.65,0.675 372.975
0.825,0.65,0.7 418.114
0.825,0.65,0.725 408.284
0.825,0.65,0.75 362.375
0.825,0.65,0.775 366.24
0.825,0.65,0.8 368.49
0.825,0.65,0.825 294.426
0.825,0.65,0.85 142.058
0.825,0.65,0.875 27.3906
0.825,0.65,0.9 0.772776
0.825,0.65,0.925 0.000933653
0.825,0.675,0.575 0.00129824
0.825,0.675,0.6 1.56454
0.825,0.675,0.625 24.3857
0.825,0.675,0.65 98.158
0.825,0.675,0.675 233.088
0.825,0.675,0.7 296.073
