0.725,0.7,0.775 43.8639
0.725,0.7,0.8 39.0841
0.725,0.7,0.825 23.1837
0.725,0.7,0.85 0.925715
0.725,0.725,0.7 0.477611
0.725,0.725,0.725 9.2414
0.725,0.725,0.75 8.36543
0.725,0.725,0.775 0.301871
0.75,0.25,0.7 0.0114689
0.75,0.25,0.725 0.184648
0.75,0.25,0.75 0.149121
0.75,0.25,0.775 0.00426163
0.75,0.275,0.625 0.00213094
0.75,0.275,0.65 0.0271061
0.75,0.275,0.675 0.0611996
0.75,0.275,0.7 2.30284
0.75,0.275,0.725 36.0483
0.75,0.275,0.75 29.2596
0.75,0.275,0.775 1.0062
0.75,0.275,0.8 0.457488
0.75,0.275,0.825 0.450923
0.75,0.275,0.85 0.0252521
0.75,0.3,0.575 0.000703735
0.75,0.3,0.6 0.017382
0.75,0.3,0.625 1.71817
0.75,0.3,0.65 38.1196
0.75,0.3,0.675 79.7084
0.75,0.3,0.7 92.2326
0.75,0.3,0.725 167.673
0.75,0.3,0.75 166.88
0.75,0.3,0.775 87.8811
0.75,0.3,0.8 100.588
0.75,0.3,0.825 67.3513
0.75,0.3,0.85 3.77655
0.75,0.3,0.875 0.112551
0.75,0.3,0.9 0.00652906
0.75,0.325,0.55 0.0174048
0.75,0.325,0.575 2.17806
0.75,0.325,0.6 42.3235
0.75,0.325,0.625 84.9497
0.75,0.325,0.65 220.381
0.75,0.325,0.675 358.602
0.75,0.325,0.7 374.036
0.75,0.325,0.725 374.626
0.75,0.325,0.75 380.865
0.75,0.325,0.775 346.318
0.75,0.325,0.8 353.281
0.75,0.325,0.825 233.096
0.75,0.325,0.85 87.7242
0.75,0.325,0.875 51.9408
0.75,0.325,0.9 3.32728
0.75,0.325,0.925 0.00718817
0.75,0.35,0.55 3.88786
0.75,0.35,0.575 64.4114
0.75,0.35,0.6 239.061
0.75,0.35,0.625 357.366
0.75,0.35,0.65 402.911
0.75,0.35,0.675 435.147
0.75,0.35,0.7 380.575
0.75,0.35,0.725 364.812
0.75,0.35,0.75 379.511
0.75,0.35,0.775 396.977
0.75,0.35,0.8 416.914
0.75,0.35,0.825 381.704
