0.423782,0.005,0.130934
0.692862,0.005,0.0661342
0.880872,0.005,0.0851984
0.43368,0.005,0.133842
0.417377,0.005,0.262208
0.413599,0.005,0.133619
0.908298,0.005,0.0502363
0.452819,0.005,0.0855552
0.532535,0.005,0.0499982
0.584154,0.005,0.223909
0.695812,0.005,0.112694
0.442744,0.005,0.1534
0.404506,0.005,0.235563
0.488548,0.005,0.163477
0.384686,0.005,0.127478
0.459496,0.005,0.245324
0.787489,0.005,0.109818
0.426889,0.005,0.21345
0.462899,0.005,0.0517827
0.807588,0.005,0.0791648
0.591082,0.005,0.192341
0.61591,0.005,0.226105
0.916004,0.005,0.117582
0.440102,0.005,0.27718
0.546848,0.005,0.0941916
0.619421,0.005,0.240357
0.569282,0.005,0.0692334
0.806515,0.005,0.0916056
0.647378,0.005,0.204942
0.643874,0.005,0.0924378
0.479511,0.005,0.153622
0.410881,0.005,0.179371
0.621511,0.005,0.239888
0.622425,0.005,0.266461
0.561674,0.005,0.0835625
0.647366,0.005,0.202466
0.627784,0.005,0.0650899
0.679432,0.005,0.13112
0.668027,0.005,0.208006
0.587428,0.005,0.190217
0.404545,0.005,0.152165
0.656138,0.005,0.100359
0.743076,0.005,0.0659631
0.791855,0.005,0.0649802
0.416792,0.005,0.24479
0.567098,0.005,0.0499989
0.647452,0.005,0.229033
0.402475,0.005,0.225817
0.493471,0.005,0.107426
0.458127,0.005,0.186472
0.477462,0.005,0.0660691
0.421307,0.005,0.223573
0.768895,0.005,0.0893451
0.459706,0.005,0.198213
0.6283,0.005,0.0690382
0.60466,0.005,0.108915
0.572989,0.005,0.234195
0.622028,0.005,0.0872812
0.558777,0.005,0.213773
0.558153,0.005,0.0499445
0.526453,0.005,0.0973411
0.660467,0.005,0.134747
0.439202,0.005,0.211828
0.885088,0.005,0.0919645
0.633911,0.005,0.0767337
0.53284,0.005,0.102724
0.422574,0.005,0.169012
0.407504,0.005,0.176054
0.638044,0.005,0.205751
0.720769,0.005,0.0683869
0.445659,0.005,0.176922
0.681978,0.005,0.086291
0.409158,0.005,0.249899
0.451931,0.005,0.104144
0.566932,0.005,0.103102
0.579823,0.005,0.236791
0.665544,0.005,0.204048
0.698442,0.005,0.100734
0.592305,0.005,0.24437
0.745019,0.005,0.0616421
0.780698,0.005,0.101187
0.885313,0.005,0.0699095
0.710774,0.005,0.0937338
0.92509,0.005,0.108307
0.69785,0.005,0.115608
0.636744,0.005,0.231742
0.686824,0.005,0.0613751
0.423769,0.005,0.283152
0.551173,0.005,0.0499963
0.628975,0.005,0.20949
0.572982,0.005,0.21858
0.539231,0.005,0.169274
0.450096,0.005,0.0876634
0.569601,0.005,0.206255
0.537292,0.005,0.183253
0.481923,0.005,0.258836
0.419479,0.005,0.258969
0.437058,0.005,0.097463
0.698052,0.005,0.085757
0.413793,0.005,0.14592
0.889007,0.005,0.0811987
0.938117,0.005,0.0672866
0.924705,0.005,0.105571
0.74354,0.005,0.0771643
0.501431,0.005,0.166109
0.925428,0.005,0.0991864
0.660217,0.005,0.121791
0.410765,0.005,0.250089
0.550363,0.005,0.107997
0.479622,0.005,0.121868
0.680502,0.005,0.111589
0.596051,0.005,0.0992676
0.735041,0.005,0.0830422
0.501678,0.005,0.0816383
0.762141,0.005,0.0833191
0.452973,0.005,0.0742601
0.617721,0.005,0.113331
0.88613,0.005,0.0820198
0.442385,0.005,0.264949
0.669224,0.005,0.122588
0.718309,0.005,0.0744027
0.748358,0.005,0.0705488
0.486291,0.005,0.113897
0.572973,0.005,0.217312
0.649611,0.005,0.162624
0.659283,0.005,0.0537773
0.406999,0.005,0.245911
0.391029,0.005,0.171137
0.479478,0.005,0.138121
0.823581,0.005,0.0850966
0.427817,0.005,0.257144
0.488111,0.005,0.123119
0.556406,0.005,0.0499962
0.571033,0.005,0.193885
0.422138,0.005,0.123934
0.444415,0.005,0.138843
0.598073,0.005,0.0555303
0.579662,0.005,0.0521327
0.419685,0.005,0.181753
0.42457,0.005,0.180168
0.523407,0.005,0.0972565
0.519015,0.005,0.207281
0.504487,0.005,0.0499972
0.646152,0.005,0.140981
0.708943,0.005,0.0697427
0.644902,0.005,0.0797853
0.456143,0.005,0.225833
0.431978,0.005,0.192971
0.497524,0.005,0.185302
0.573146,0.005,0.110556
0.881635,0.005,0.0499968
0.572182,0.005,0.180167
0.454334,0.005,0.16651
0.40554,0.005,0.179806
0.384356,0.005,0.172321
0.785215,0.005,0.0976599
0.574762,0.005,0.204842
0.404044,0.005,0.124648
0.505612,0.005,0.0730344
0.474673,0.005,0.173703
0.475635,0.005,0.13104
0.524152,0.005,0.148093
0.603794,0.005,0.17708
0.41636,0.005,0.264494
0.661922,0.005,0.0957512
0.719404,0.005,0.0683974
0.489232,0.005,0.171733
0.79749,0.005,0.103936
0.617383,0.005,0.275398
0.707411,0.005,0.106881
0.502654,0.005,0.0635929
0.907127,0.005,0.104372
0.917387,0.005,0.0613085
0.565146,0.005,0.123286
0.448557,0.005,0.184255
0.460963,0.005,0.270105
0.552914,0.005,0.159656
0.904168,0.005,0.108358
0.461011,0.005,0.297105
0.473039,0.005,0.177819
0.916778,0.005,0.0518015
0.631507,0.005,0.0861395
0.752924,0.005,0.0660624
0.393564,0.005,0.181866
0.541566,0.005,0.091698
0.598661,0.005,0.0499975
0.449358,0.005,0.2986
0.722509,0.005,0.0959762
0.639798,0.005,0.140073
0.441472,0.005,0.0875889
0.506712,0.005,0.154095
0.659006,0.005,0.131725
0.393715,0.005,0.176857
0.494237,0.005,0.0670253
0.754348,0.005,0.0738933
0.677547,0.005,0.178872
0.430794,0.005,0.169887
0.917835,0.005,0.0908223
0.671565,0.005,0.110139
0.605646,0.005,0.208067
0.440302,0.005,0.127404
0.430038,0.005,0.126511
0.59089,0.005,0.0682211
0.439279,0.005,0.242673
0.469226,0.005,0.103171
0.411677,0.005,0.120719
0.406611,0.005,0.17452
0.602569,0.005,0.189634
0.614483,0.005,0.258226
0.517275,0.005,0.0499877
0.605306,0.005,0.212643
0.599061,0.005,0.169673
0.518174,0.005,0.15513
0.420755,0.005,0.118257
0.728078,0.005,0.111542
0.438419,0.005,0.186003
0.399696,0.005,0.0986272
0.944884,0.005,0.0761383
0.537619,0.005,0.0714645
0.824433,0.005,0.10192
0.724139,0.005,0.0679474
0.802198,0.005,0.0816063
0.902724,0.005,0.10652
0.422884,0.005,0.122598
0.518466,0.005,0.163033
0.520114,0.005,0.205879
0.880775,0.005,0.0662708
0.651231,0.005,0.235164
0.716694,0.005,0.0769723
0.877054,0.005,0.0501245
0.553816,0.005,0.141131
0.563211,0.005,0.0852301
0.489346,0.005,0.114144
0.389327,0.005,0.21828
0.487883,0.005,0.118344
0.468956,0.005,0.151034
0.55612,0.005,0.191834
0.86434,0.005,0.0662809
0.56506,0.005,0.196224
0.819449,0.005,0.0812899
0.725493,0.005,0.072184
0.535152,0.005,0.125777
0.567128,0.005,0.167377
0.674176,0.005,0.0873469
0.421567,0.005,0.073996
0.565069,0.005,0.145524
0.443133,0.005,0.192845
0.572264,0.005,0.113207
0.673,0.005,0.125787
0.655027,0.005,0.243471
0.558938,0.005,0.0771529
0.574744,0.005,0.128749
0.648694,0.005,0.25272
0.377316,0.005,0.201809
0.69867,0.005,0.0621475
0.618096,0.005,0.228041
0.892815,0.005,0.0809191
0.482687,0.005,0.261442
0.41552,0.005,0.0906395
0.834231,0.005,0.0934867
0.591258,0.005,0.059877
0.476025,0.005,0.210155
0.409852,0.005,0.196655
0.648105,0.005,0.0576232
0.612792,0.005,0.229918
0.635241,0.005,0.243045
0.576238,0.005,0.117644
0.644924,0.005,0.259126
0.527719,0.005,0.0499866
0.789254,0.005,0.0634325
0.855545,0.005,0.0672776
0.851036,0.005,0.0600665
0.640984,0.005,0.276175
0.563366,0.005,0.228191
0.445849,0.005,0.22234
0.640443,0.005,0.178397
0.682968,0.005,0.0685659
0.609433,0.005,0.241972
0.447352,0.005,0.276875
0.911994,0.005,0.0648108
0.427773,0.005,0.257366
0.509344,0.005,0.049941
0.399342,0.005,0.127956
0.40451,0.005,0.0977057
0.529585,0.005,0.151838
0.469957,0.005,0.179704
0.926182,0.005,0.105881
0.679798,0.005,0.0957422
0.64468,0.005,0.24861
0.554306,0.005,0.0499705
0.649121,0.005,0.0514741
0.416541,0.005,0.105828
0.378672,0.005,0.166935
0.516167,0.005,0.0566166
0.820016,0.005,0.0748569
0.86049,0.005,0.0722222
0.538056,0.005,0.131429
0.879498,0.005,0.0563948
0.618753,0.005,0.255413
0.771986,0.005,0.0683532
0.460291,0.005,0.227828
0.482733,0.005,0.0917087
0.514477,0.005,0.122337
0.475238,0.005,0.0499998
0.480346,0.005,0.0623724
0.519297,0.005,0.0499341
0.644215,0.005,0.227303
0.441344,0.005,0.249646
0.877614,0.005,0.0678343
0.658802,0.005,0.16147
0.4644,0.005,0.184015
0.399228,0.005,0.258435
0.849126,0.005,0.0792247
0.396836,0.005,0.132785
0.484723,0.005,0.0673304
0.582311,0.005,0.0499991
0.568704,0.005,0.162979
0.5778,0.005,0.104255
0.641911,0.005,0.0551564
0.840122,0.005,0.0522859
0.795899,0.005,0.096876
0.637956,0.005,0.0886812
0.557399,0.005,0.168766
0.495216,0.005,0.143238
0.45647,0.005,0.206083
0.548099,0.005,0.124955
0.504423,0.005,0.158617
0.612642,0.005,0.192702
0.560249,0.005,0.120505
0.377741,0.005,0.202815
0.410361,0.005,0.264804
0.6775,0.005,0.0631061
0.653525,0.005,0.0590919
0.569349,0.005,0.060693
0.658684,0.005,0.236782
0.461824,0.005,0.0526211
0.449374,0.005,0.199571
0.644936,0.005,0.238954
0.482623,0.005,0.178445
0.718746,0.005,0.0499929
0.613828,0.005,0.117838
0.632464,0.005,0.14897
0.475506,0.005,0.0499997
0.524938,0.005,0.0499588
0.720562,0.005,0.0975082
0.455022,0.005,0.238034
0.628746,0.005,0.230912
0.841247,0.005,0.0686031
0.42436,0.005,0.275102
0.371788,0.005,0.157412
0.636198,0.005,0.224777
0.399167,0.005,0.19899
0.710125,0.005,0.0842213
0.884935,0.005,0.0499853
0.476437,0.005,0.0713832
0.736575,0.005,0.125764
0.565065,0.005,0.0588839
0.465832,0.005,0.0649308
0.410484,0.005,0.191404
0.687354,0.005,0.0832337
0.411367,0.005,0.0851619
0.642338,0.005,0.0587555
0.650897,0.005,0.208171
0.693711,0.005,0.115333
0.717098,0.005,0.0838875
0.420422,0.005,0.105875
0.887864,0.005,0.0658437
0.555154,0.005,0.121604
0.532757,0.005,0.0499821
0.614973,0.005,0.162486
0.526349,0.005,0.0749594
0.664901,0.005,0.102555
0.547686,0.005,0.103756
0.389429,0.005,0.157702
0.496078,0.005,0.108073
0.594033,0.005,0.0618657
0.951552,0.005,0.0745187
0.574851,0.005,0.0574047
0.841966,0.005,0.0673966
0.552511,0.005,0.0609581
0.482831,0.005,0.228034
0.519312,0.005,0.141604
0.770301,0.005,0.0699495
0.543254,0.005,0.113361
0.40436,0.005,0.0979565
0.590932,0.005,0.242803
0.504016,0.005,0.175296
0.565571,0.005,0.19588
0.533134,0.005,0.0699668
0.613199,0.005,0.189895
0.466248,0.005,0.199695
0.427125,0.005,0.0809758
0.574822,0.005,0.225319
0.423874,0.005,0.114747
0.62364,0.005,0.102178
