0.8,0.5,0.85 391.222
0.8,0.5,0.875 393.232
0.8,0.5,0.9 364.055
0.8,0.5,0.925 129.434
0.8,0.5,0.95 2.42369
0.8,0.5,0.975 0.0258808
0.8,0.525,0.5 0.00560279
0.8,0.525,0.525 24.3043
0.8,0.525,0.55 290.665
0.8,0.525,0.575 430.481
0.8,0.525,0.6 384.286
0.8,0.525,0.625 361.338
0.8,0.525,0.65 416.128
0.8,0.525,0.675 354.074
0.8,0.525,0.7 397.923
0.8,0.525,0.725 414.047
0.8,0.525,0.75 428.385
0.8,0.525,0.775 398.567
0.8,0.525,0.8 388.721
0.8,0.525,0.825 397.074
0.8,0.525,0.85 395.281
0.8,0.525,0.875 426.14
0.8,0.525,0.9 399.188
0.8,0.525,0.925 147.442
0.8,0.525,0.95 1.9807
0.8,0.525,0.975 0.00391163
0.8,0.55,0.525 16.3047
0.8,0.55,0.55 222.677
0.8,0.55,0.575 378.164
0.8,0.55,0.6 408.193
0.8,0.55,0.625 427.192
0.8,0.55,0.65 438.141
0.8,0.55,0.675 388.677
0.8,0.55,0.7 424.559
0.8,0.55,0.725 389.164
0.8,0.55,0.75 435.584
0.8,0.55,0.775 442.238
0.8,0.55,0.8 407.919
0.8,0.55,0.825 424.244
0.8,0.55,0.85 400.219
0.8,0.55,0.875 459.207
0.8,0.55,0.9 389.552
0.8,0.55,0.925 142.874
0.8,0.55,0.95 2.07484
0.8,0.575,0.525 14.5093
0.8,0.575,0.55 184.945
0.8,0.575,0.575 368.82
0.8,0.575,0.6 397.632
0.8,0.575,0.625 385.616
0.8,0.575,0.65 388.002
0.8,0.575,0.675 386.963
0.8,0.575,0.7 465.474
0.8,0.575,0.725 406.307
0.8,0.575,0.75 366.755
0.8,0.575,0.775 412.61
0.8,0.575,0.8 441.09
0.8,0.575,0.825 460.128
0.8,0.575,0.85 410.177
0.8,0.575,0.875 421.477
0.8,0.575,0.9 302.105
0.8,0.575,0.925 108.963
0.8,0.575,0.95 1.93059
0.8,0.6,0.525 2.66523
0.8,0.6,0.55 44.3418
0.8,0.6,0.575 216.418
0.8,0.6,0.6 363.57
0.8,0.6,0.625 373.651
0.8,0.6,0.65 408.186
0.8,0.6,0.675 357.175
0.8,0.6,0.7 414.122
0.8,0.6,0.725 432.467
0.8,0.6,0.75 381.512
0.8,0.6,0.775 399.733
0.8,0.6,0.8 396.423
0.8,0.6,0.825 452.193
0.8,0.6,0.85 373.934
0.8,0.6,0.875 312.622
0.8,0.6,0.9 138.569
0.8,0.6,0.925 18.3006
0.8,0.6,0.95 0.288032
0.8,0.625,0.55 8.91208
0.8,0.625,0.575 106.523
0.8,0.625,0.6 263.763
0.8,0.625,0.625 376.589
0.8,0.625,0.65 416.294
0.8,0.625,0.675 387.088
0.8,0.625,0.7 385.029
0.8,0.625,0.725 449.016
0.8,0.625,0.75 384.063
