0.775,0.275,0.85 0.0190516
0.775,0.3,0.575 0.000326956
0.775,0.3,0.6 0.0139683
0.775,0.3,0.625 2.44082
0.775,0.3,0.65 44.2021
0.775,0.3,0.675 78.9086
0.775,0.3,0.7 86.7403
0.775,0.3,0.725 113.1
0.775,0.3,0.75 112.461
0.775,0.3,0.775 88.9648
0.775,0.3,0.8 99.1761
0.775,0.3,0.825 62.0594
0.775,0.3,0.85 3.01002
0.775,0.3,0.875 0.0839716
0.775,0.3,0.9 0.00434219
0.775,0.325,0.55 0.0220099
0.775,0.325,0.575 2.12148
0.775,0.325,0.6 36.7318
0.775,0.325,0.625 89.3501
0.775,0.325,0.65 228.016
0.775,0.325,0.675 341.335
0.775,0.325,0.7 394.676
0.775,0.325,0.725 362.076
0.775,0.325,0.75 358.555
0.775,0.325,0.775 368.824
0.775,0.325,0.8 358.19
0.775,0.325,0.825 226.791
0.775,0.325,0.85 82.7693
0.775,0.325,0.875 41.3436
0.775,0.325,0.9 2.24412
0.775,0.325,0.925 0.00106093
0.775,0.35,0.55 2.39954
0.775,0.35,0.575 56.9204
0.775,0.35,0.6 214.93
0.775,0.35,0.625 355.373
0.775,0.35,0.65 385.035
0.775,0.35,0.675 388.282
0.775,0.35,0.7 402.538
0.775,0.35,0.725 369.62
0.775,0.35,0.75 414.352
0.775,0.35,0.775 449.73
0.775,0.35,0.8 409.283
0.775,0.35,0.825 361.485
0.775,0.35,0.85 306.964
0.775,0.35,0.875 193.395
0.775,0.35,0.9 33.7144
0.775,0.35,0.925 0.315194
0.775,0.375,0.525 0.00739521
0.775,0.375,0.55 7.49099
0.775,0.375,0.575 150.324
0.775,0.375,0.6 354.515
0.775,0.375,0.625 429.263
0.775,0.375,0.65 391.791
0.775,0.375,0.675 407.592
0.775,0.375,0.7 374.208
0.775,0.375,0.725 406.685
0.775,0.375,0.75 458.96
0.775,0.375,0.775 454.227
0.775,0.375,0.8 374.788
0.775,0.375,0.825 388.013
0.775,0.375,0.85 422.641
0.775,0.375,0.875 339.354
0.775,0.375,0.9 104.18
0.775,0.375,0.925 1.50529
0.775,0.375,0.95 0.00021012
0.775,0.4,0.525 1.98426
0.775,0.4,0.55 63.75
0.775,0.4,0.575 265.804
0.775,0.4,0.6 421.678
0.775,0.4,0.625 452.254
0.775,0.4,0.65 417.718
0.775,0.4,0.675 430.036
0.775,0.4,0.7 414.925
0.775,0.4,0.725 421.381
0.775,0.4,0.75 426.296
0.775,0.4,0.775 424.532
0.775,0.4,0.8 397.073
0.775,0.4,0.825 399.104
0.775,0.4,0.85 420.833
0.775,0.4,0.875 391.264
0.775,0.4,0.9 219.407
0.775,0.4,0.925 41.8853
0.775,0.4,0.95 1.46506
0.775,0.425,0.525 10.2694
0.775,0.425,0.55 196.591
0.775,0.425,0.575 406.525
0.775,0.425,0.6 409.256
0.775,0.425,0.625 397.54
0.775,0.425,0.65 425.547
0.775,0.425,0.675 401.226
0.775,0.425,0.7 375.45
0.775,0.425,0.725 416.099
0.775,0.425,0.75 436.575
0.775,0.425,0.775 424.793
0.775,0.425,0.8 410.968
0.775,0.425,0.825 406.135
0.775,0.425,0.85 412.859
0.775,0.425,0.875 386.367
0.775,0.425,0.9 397.266
0.775,0.425,0.925 191.168
0.775,0.425,0.95 7.18338
0.775,0.45,0.5 0.000275327
0.775,0.45,0.525 18.9366
0.775,0.45,0.55 231.153
0.775,0.45,0.575 392.143
0.775,0.45,0.6 417.549
0.775,0.45,0.625 417.37
0.775,0.45,0.65 407.032
0.775,0.45,0.675 383.775
0.775,0.45,0.7 377.312
0.775,0.45,0.725 428.015
0.775,0.45,0.75 441.201
0.775,0.45,0.775 418.628
0.775,0.45,0.8 391.697
0.775,0.45,0.825 413.882
0.775,0.45,0.85 419.888
0.775,0.45,0.875 390.083
0.775,0.45,0.9 417.674
0.775,0.45,0.925 195.807
0.775,0.45,0.95 6.41215
0.775,0.45,0.975 0.00119208
0.775,0.475,0.5 0.32965
0.775,0.475,0.525 22.5024
0.775,0.475,0.55 237.311
0.775,0.475,0.575 380.108
0.775,0.475,0.6 404.524
0.775,0.475,0.625 407.094
0.775,0.475,0.65 396.895
0.775,0.475,0.675 441.823
0.775,0.475,0.7 395.491
0.775,0.475,0.725 416.571
0.775,0.475,0.75 405.074
0.775,0.475,0.775 407.31
0.775,0.475,0.8 365.177
0.775,0.475,0.825 410.089
0.775,0.475,0.85 444.312
0.775,0.475,0.875 445.285
0.775,0.475,0.9 414.492
0.775,0.475,0.925 152.697
0.775,0.475,0.95 11.1464
0.775,0.475,0.975 0.413852
0.775,0.5,0.5 0.968579
0.775,0.5,0.525 31.1116
0.775,0.5,0.55 239.572
0.775,0.5,0.575 391.082
0.775,0.5,0.6 434.228
0.775,0.5,0.625 387.25
0.775,0.5,0.65 370.66
0.775,0.5,0.675 429.002
0.775,0.5,0.7 401.776
0.775,0.5,0.725 408.574
0.775,0.5,0.75 400.496
0.775,0.5,0.775 424.883
0.775,0.5,0.8 385.661
0.775,0.5,0.825 389.603
0.775,0.5,0.85 404.811
0.775,0.5,0.875 402.222
0.775,0.5,0.9 369.233
0.775,0.5,0.925 166.703
0.775,0.5,0.95 23.6547
0.775,0.5,0.975 1.01888
0.775,0.525,0.5 0.176989
0.775,0.525,0.525 14.668
0.775,0.525,0.55 222.625
0.775,0.525,0.575 417.231
0.775,0.525,0.6 413.138
0.775,0.525,0.625 362.438
0.775,0.525,0.65 406.736
0.775,0.525,0.675 369.011
0.775,0.525,0.7 421.857
0.775,0.525,0.725 411.422
0.775,0.525,0.75 403.288
0.775,0.525,0.775 404.513
0.775,0.525,0.8 427.355
0.775,0.525,0.825 421.545
0.775,0.525,0.85 407.116
0.775,0.525,0.875 418.991
0.775,0.525,0.9 410.333
0.775,0.525,0.925 182.399
0.775,0.525,0.95 7.725
0.775,0.525,0.975 0.153993
0.775,0.55,0.525 11.2222
0.775,0.55,0.55 193.81
0.775,0.55,0.575 390.95
0.775,0.55,0.6 438.891
0.775,0.55,0.625 425.101
0.775,0.55,0.65 453.369
0.775,0.55,0.675 385.988
0.775,0.55,0.7 413.963
0.775,0.55,0.725 392.39
0.775,0.55,0.75 417.577
0.775,0.55,0.775 408.745
0.775,0.55,0.8 399.17
0.775,0.55,0.825 415.165
0.775,0.55,0.85 409.118
0.775,0.55,0.875 431.744
0.775,0.55,0.9 394.188
0.775,0.55,0.925 176.718
0.775,0.55,0.95 5.44481
0.775,0.575,0.525 14.4229
0.775,0.575,0.55 173.867
0.775,0.575,0.575 349.592
0.775,0.575,0.6 440.036
0.775,0.575,0.625 403.695
0.775,0.575,0.65 433.533
0.775,0.575,0.675 403.767
0.775,0.575,0.7 438.208
0.775,0.575,0.725 390.033
0.775,0.575,0.75 365.51
0.775,0.575,0.775 406.864
0.775,0.575,0.8 425.465
0.775,0.575,0.825 448.2
0.775,0.575,0.85 403.876
0.775,0.575,0.875 393.598
0.775,0.575,0.9 299.587
0.775,0.575,0.925 116.805
0.775,0.575,0.95 2.93795
0.775,0.6,0.525 2.65319
0.775,0.6,0.55 38.643
0.775,0.6,0.575 211.628
0.775,0.6,0.6 390.237
0.775,0.6,0.625 407.221
0.775,0.6,0.65 433.154
0.775,0.6,0.675 380.717
0.775,0.6,0.7 402.78
0.775,0.6,0.725 429.564
0.775,0.6,0.75 394.09
0.775,0.6,0.775 442.002
0.775,0.6,0.8 407.527
0.775,0.6,0.825 446.059
0.775,0.6,0.85 392.153
0.775,0.6,0.875 345.884
0.775,0.6,0.9 172.994
0.775,0.6,0.925 21.9379
0.775,0.6,0.95 0.434961
0.775,0.625,0.55 9.74861
0.775,0.625,0.575 142.767
0.775,0.625,0.6 302.173
0.775,0.625,0.625 403.387
0.775,0.625,0.65 415.57
0.775,0.625,0.675 407.598
0.775,0.625,0.7 400.806
0.775,0.625,0.725 451.299
0.775,0.625,0.75 397.843
0.775,0.625,0.775 395.197
0.775,0.625,0.8 368.712
0.775,0.625,0.825 445.757
0.775,0.625,0.85 418.286
0.775,0.625,0.875 284.186
0.775,0.625,0.9 105.962
0.775,0.625,0.925 2.80877
0.775,0.65,0.55 1.50743
0.775,0.65,0.575 24.0178
0.775,0.65,0.6 140.489
0.775,0.65,0.625 293.75
0.775,0.65,0.65 362.466
0.775,0.65,0.675 376.864
0.775,0.65,0.7 386.274
0.775,0.65,0.725 421.216
0.775,0.65,0.75 412.952
0.775,0.65,0.775 417.417
0.775,0.65,0.8 398.262
0.775,0.65,0.825 347.159
0.775,0.65,0.85 273.209
0.775,0.65,0.875 121.444
0.775,0.65,0.9 14.3626
0.775,0.65,0.925 0.30897
0.775,0.675,0.575 0.590212
0.775,0.675,0.6 18.0131
0.775,0.675,0.625 57.0556
0.775,0.675,0.65 196.39
0.775,0.675,0.675 294.59
0.775,0.675,0.7 317.209
0.775,0.675,0.725 296.986
