0.825,0.45,0.925 126.361
0.825,0.45,0.95 1.7748
0.825,0.475,0.525 25.8936
0.825,0.475,0.55 263.832
0.825,0.475,0.575 395.775
0.825,0.475,0.6 417.608
0.825,0.475,0.625 400.257
0.825,0.475,0.65 391.524
0.825,0.475,0.675 446.164
0.825,0.475,0.7 444.505
0.825,0.475,0.725 419.205
0.825,0.475,0.75 405.762
0.825,0.475,0.775 433.054
0.825,0.475,0.8 389.608
0.825,0.475,0.825 385.027
0.825,0.475,0.85 401.759
0.825,0.475,0.875 413.562
0.825,0.475,0.9 427.024
0.825,0.475,0.925 128.942
0.825,0.475,0.95 1.12669
0.825,0.5,0.525 26.9736
0.825,0.5,0.55 266.146
0.825,0.5,0.575 393.62
0.825,0.5,0.6 382.784
0.825,0.5,0.625 379.407
0.825,0.5,0.65 379.194
0.825,0.5,0.675 412.931
0.825,0.5,0.7 451.244
0.825,0.5,0.725 440.339
0.825,0.5,0.75 438.7
0.825,0.5,0.775 431.008
0.825,0.5,0.8 401.335
0.825,0.5,0.825 427.367
0.825,0.5,0.85 400.717
0.825,0.5,0.875 408.891
0.825,0.5,0.9 408.951
0.825,0.5,0.925 147.284
0.825,0.5,0.95 1.63236
0.825,0.525,0.525 30.0588
0.825,0.525,0.55 319.158
0.825,0.525,0.575 455.441
0.825,0.525,0.6 402.429
0.825,0.525,0.625 392.464
0.825,0.525,0.65 409.53
0.825,0.525,0.675 382.583
0.825,0.525,0.7 428.071
0.825,0.525,0.725 426.401
0.825,0.525,0.75 456.638
0.825,0.525,0.775 423.623
0.825,0.525,0.8 410.237
0.825,0.525,0.825 391.689
0.825,0.525,0.85 402.74
0.825,0.525,0.875 463.721
0.825,0.525,0.9 411.957
0.825,0.525,0.925 147.548
0.825,0.525,0.95 1.50347
0.825,0.55,0.525 15.911
0.825,0.55,0.55 217.965
0.825,0.55,0.575 390.414
0.825,0.55,0.6 415.508
0.825,0.55,0.625 430.772
0.825,0.55,0.65 421.78
0.825,0.55,0.675 409.519
0.825,0.55,0.7 443.794
0.825,0.55,0.725 414.115
0.825,0.55,0.75 452.585
0.825,0.55,0.775 437.819
0.825,0.55,0.8 432.781
0.825,0.55,0.825 425.014
0.825,0.55,0.85 404.225
0.825,0.55,0.875 449.775
0.825,0.55,0.9 342.795
0.825,0.55,0.925 110.416
0.825,0.55,0.95 0.935631
0.825,0.575,0.525 5.50415
0.825,0.575,0.55 110.111
0.825,0.575,0.575 324.498
0.825,0.575,0.6 358.521
0.825,0.575,0.625 358.879
0.825,0.575,0.65 371.832
0.825,0.575,0.675 389.97
0.825,0.575,0.7 447.871
0.825,0.575,0.725 399.956
0.825,0.575,0.75 399.101
0.825,0.575,0.775 383.138
0.825,0.575,0.8 415.314
0.825,0.575,0.825 421.071
0.825,0.575,0.85 395.564
0.825,0.575,0.875 387.607
0.825,0.575,0.9 230.654
0.825,0.575,0.925 66.9191
0.825,0.575,0.95 0.995917
0.825,0.6,0.525 0.92521
0.825,0.6,0.55 35.5847
0.825,0.6,0.575 231.273
0.825,0.6,0.6 344.298
0.825,0.6,0.625 368.304
0.825,0.6,0.65 409.155
0.825,0.6,0.675 382.037
0.825,0.6,0.7 423.341
0.825,0.6,0.725 410.97
0.825,0.6,0.75 395.647
0.825,0.6,0.775 366.631
0.825,0.6,0.8 385.837
0.825,0.6,0.825 413.955
0.825,0.6,0.85 372.304
0.825,0.6,0.875 317.173
